COF_ID,SMILES,Topology,Dimensionality,Functional_Groups,Surface_Area_m2g,Pore_Volume_cm3g,Density_gcm3,Pore_Size_Angstrom,Porosity_fraction,Thermal_Stability_C,Bandgap_eV,Charge_Mobility_cm2Vs,CO2_Uptake_mmolg,CH4_Uptake_mmolg,H2_Uptake_mmolg,CO2_CH4_Selectivity,CO2_N2_Selectivity,SOx_Stability_Score,NOx_Stability_Score,H2O_Stability_Score,C_Content_percent,H_Content_percent,N_Content_percent,O_Content_percent,Other_Content_percent,IR_Peaks_cm1,IR_Intensities,Raman_Peaks_cm1,Raman_Intensities,PXRD_Peaks_2theta,PXRD_Intensities,Discovery_Year,Patent_Status,Novelty_Score
COF_4644,c1ccc(cc1)C#N,sql,2D,NH2;OH,604.042672117169,3.480719068747004,0.5635317369307827,30.538939198863304,0.7250304877250697,442.9963457721604,2.406455512093536,1.9976953658155427,7.6172929194509855,2.2982689161839005,2.474276708069819,4.313391529858512,46.496686513227566,0.5728226593769555,0.5268885538063737,0.5455894091469341,72.54113043987626,6.095186865842097,11.084295182956524,3.808707489336912,6.4706800219882155,"1510.8,2091.0,3332.0","0.83,0.21,0.21","608.7,1079.1,1623.7","0.89,0.48,0.76","2.80,5.14,5.59,8.15,12.87,23.03,26.08,27.41,30.96,37.33,37.55","0.86,0.69,0.30,0.60,0.66,0.90,0.61,0.61,0.64,0.29,0.90",2023,Yes,0.8311111075559544
COF_4645,c1ccccc1,bor,3D,F,522.6516482231436,0.7917848381453327,1.0892894861612814,31.272332063704702,0.5455519408244978,451.987307093879,2.751392699100541,0.773448909022923,4.222250955050892,1.2218326681880909,0.6781708204567818,3.5198304113135195,26.628799116900684,0.686997491438328,0.5188021794343931,0.5017311962220457,60.481838936173205,3.2008741712721367,14.340732908745752,7.778946376742239,14.197607607066672,"930.6,2363.8,2406.9,2532.2,2912.0","0.69,0.47,0.57,0.90,0.39","267.7,285.9,600.6,630.8,678.3,766.2,1268.1,1636.3","0.64,0.96,0.87,0.59,0.88,0.26,0.75,0.44","8.39,15.36,21.23,33.82,38.33","0.52,0.50,0.89,1.00,0.48",2025,No,0.5307583589176595
COF_4646,c1ccc(cc1)N,sql,3D,F,222.67397288735975,2.529810884310317,0.6821400035448316,44.680542509400254,0.601788254169406,406.59509191499114,2.439602605344709,1.9400635226404197,1.116581081890983,1.396103108373028,1.638541367914126,1.0,18.426877357368003,0.3454014661980035,0.4108982426069034,0.2989622022754535,60.9767858676899,4.913670506479847,16.32842545085675,11.8550034039076,5.9261147710658975,"1004.0,1430.6,1860.2","0.29,0.29,0.92","849.9,1391.9,1514.5","0.76,0.97,0.49","6.51,8.42,11.44,12.36,13.74,19.32,28.35,28.52,30.35,34.90","0.29,0.68,0.89,0.52,0.73,0.39,0.77,0.44,0.78,0.83",2007,Yes,0.5211387704535515
COF_4647,c1ccc(cc1)N,bor,2D,OH,2722.1263523902076,2.8601877931335267,0.5327955339389231,12.139496483283668,0.7155090962157603,364.63806846156666,2.5838159964443608,1.492143616872496,12.652291837621645,5.10216637993914,3.033224748911169,1.6379532553695633,27.158045171931544,0.6207364833578017,0.6094024445800633,0.5178291640659125,65.1715712318261,5.645527298160447,13.415076456705702,9.371296647113228,6.3965283661945165,"1062.3,1646.1,2121.7","0.41,0.90,0.56","220.8,424.5,512.5,574.4,646.6,1446.2,1691.6,1808.3,1917.8","0.25,0.26,0.24,0.96,0.41,0.45,0.30,0.66,0.23","2.36,6.46,7.36,10.22,13.76,14.00,22.34,27.05,27.84,28.39,33.92","0.68,0.63,0.96,0.93,0.30,0.33,0.42,0.74,0.41,0.69,0.66",2019,Yes,0.5022329183776213
COF_4648,c1ccc2ccccc2c1,bor,2D,NH2;F;OH,2734.958689581279,3.207506169376335,0.6131357887126032,10.566009182126862,0.4619861293220837,238.6489695080755,2.940638609245049,1.6689593851349918,12.290590062885732,6.957688841108576,4.75736703639071,1.6816222161478112,19.07702186694582,0.4720999146905226,0.5261133743926237,0.3681514314507563,69.15961451917912,2.809854423796338,14.573441198573146,8.916364230245687,4.540725628205706,"1045.4,1609.8,2916.5,3362.7","0.49,0.86,0.86,0.81","213.9,307.7,961.2,1989.8","0.78,0.54,0.28,0.57","8.97,16.36,17.54,20.18,22.77,29.38,31.93,32.59,33.41,34.53","0.66,0.97,0.43,0.86,0.61,0.26,0.39,0.83,0.86,0.63",2025,No,0.5862993118979279
COF_4649,c1ccc2ccccc2c1,ftw,2D,OH;NO2,3955.7490935122014,2.8320389816061167,1.2820357988977775,18.76195015183071,0.6612389319622637,347.56541268195326,1.2092540492265116,1.9187101288800468,21.409801979258752,7.828296052978992,4.501336385329155,2.651412030386381,29.055294177467303,0.4778510633587595,0.3725042381788544,0.3056437778485458,69.6447410307601,6.861101984116038,7.476981415458548,11.71170913122654,4.305466438438771,"950.6,957.7,1104.8,1554.2,1871.8,2200.5","0.43,0.35,0.95,0.81,0.68,0.25","535.4,642.6,1089.8,1275.5,1365.6,1605.3,1702.1,1705.4","0.36,0.41,0.54,0.60,0.30,0.64,0.90,0.43","5.03,7.21,9.06,25.35,25.54,29.39,33.37","0.70,0.93,0.26,0.85,0.86,0.62,0.48",2011,Yes,0.5553320699766496
COF_4650,c1ccc(cc1)O,bor,3D,NO2,2601.905930651146,2.14770776135355,0.7043890805828322,22.971134221788063,0.8512606940421696,293.8205898518773,1.777247617470733,1.1036558301093071,15.97702906645621,5.463584479747766,3.455654860429271,2.952382541713933,34.51397188385879,0.6596329784164704,0.6364831447963072,0.6976560951671966,74.0906295852049,5.7786389980510995,19.15728952638217,8.290277875335097,0.0,"880.5,896.0,1116.3,1570.3,1792.8,2088.3,3260.6","0.41,0.51,0.52,0.64,0.43,0.25,0.80","248.2,405.5,1077.1,1099.6,1483.3","0.44,0.26,0.38,0.67,0.39","6.25,8.29,17.07,21.13,23.14,28.95,32.22,34.69,34.98,37.95,39.53","0.78,0.74,0.96,0.39,0.86,0.54,0.47,0.92,0.69,0.72,0.41",2021,No,0.5737231868609696
COF_4651,c1ccncc1,sql,3D,CN;NO2;COOH,4116.807979018566,2.0371117074119245,0.7507862930458507,43.87534260330841,0.6451360762133963,535.7508573904387,1.923770600293804,1.894680407014032,17.692341811973847,7.954318484617462,5.4902067890695205,2.3187597028328946,33.12217948058458,0.5270921428950363,0.4655289939886381,0.3834343281644002,65.33651007114216,6.728889364928741,6.071526822179864,6.932043759457171,14.93102998229206,"804.3,1948.0,2314.3,3208.8","0.91,0.87,0.25,0.70","310.7,427.8,509.3,1830.2,1983.0","0.41,0.74,0.60,0.22,0.23","3.47,18.27,19.21,19.77,30.54,30.56,32.74,34.78","0.86,0.31,0.56,0.57,0.41,0.61,0.54,0.63",2019,Yes,0.5975253403085199
COF_4652,c1ccc(cc1)N,ftw,2D,CF3,1364.07156545699,2.980332349113207,1.1486097398261836,40.9748397737052,0.3229310766862199,280.2947766691683,2.7257938207459227,5.3841290291822865,8.051927589780789,4.316460559234013,2.676381429306638,2.6532067751512227,33.28259750757519,0.652983352318244,0.8112536638299767,0.6745464161969688,67.46057060246056,2.5657246710803765,5.781797211253949,9.815648555698608,14.376258959506517,"1088.6,1313.8,1682.0,2381.6,2420.2,2529.0,3315.5","0.68,0.44,0.40,0.33,0.86,0.44,0.66","825.0,1191.4,1350.9,1559.1,1826.6","0.32,0.54,0.44,0.56,0.25","22.73,25.69,26.32","0.85,0.25,0.26",2005,Yes,1.0
COF_4653,c1ccc(cc1)N,sql,3D,NH2;CF3,4393.344922357285,2.8407094755123263,1.2303380019769483,13.186436144931788,0.6010262118741787,542.92281214387,2.17838857851735,1.679158676925716,22.917058574883647,8.0,6.0,2.801673992775169,28.51041550358963,0.4805919582277136,0.5139924954489056,0.3592565268144038,57.02101139249958,5.993524450173664,13.520449578174816,7.88064035940612,15.584374219745824,"1080.8,1414.1,1542.6,1947.5,2455.3,3166.9","0.98,0.88,0.26,0.53,0.37,0.25","299.3,302.9,336.3,1222.5,1602.4,1724.3,1883.6","0.92,0.79,0.71,0.33,0.68,0.61,0.40","6.42,10.44,12.27,12.42,14.50,29.84,32.10,33.30","0.51,0.96,0.21,0.25,0.87,0.51,0.22,0.61",2025,Yes,0.6928616877551552
COF_4654,c1ccc(cc1)N,srs,3D,SO3H;CN,2932.5774278627996,2.095256219122571,1.1975225982321995,35.208323265128726,0.494546445065561,508.4967140059639,1.8436427845658925,3.154097233575196,17.219137281523867,6.7882638831782485,4.445535989296187,2.375529442046593,44.11378677942514,0.3708547746417524,0.449448915275313,0.4300407326035966,64.77498466151943,4.908296171687315,16.98622559362215,10.143413088296525,3.187080484874585,"1329.9,1689.6,1956.7,2397.8,2510.7,2672.0,2805.7","0.55,0.23,0.96,0.83,0.52,0.56,0.44","865.4,1014.6,1084.2,1211.1,1567.5,1750.2,1786.7,1911.4","0.61,0.41,0.36,0.40,0.65,0.77,0.30,0.36","9.92,13.05,23.78,25.11,26.55,29.06,30.13,36.97,39.30","0.56,0.50,0.68,0.42,0.38,0.32,0.54,0.89,0.44",2021,No,0.8062152441709457
COF_4655,c1ccc(cc1)C(F)(F)F,hcb,2D,CF3;COOH;SO3H,434.0610743936727,3.3623443846790604,0.2488727904360668,11.951199935103762,0.6444083292988103,322.95088023997255,1.664391254163565,1.4214198410753984,7.973398485806099,3.628330118788832,2.780242261670874,1.448861398252161,9.97485386457316,0.663596511628473,0.6049684411533462,0.512784037732943,63.226349875559706,3.0811410561981565,9.249913276789764,8.530319024268307,15.912276767184052,"1123.4,1549.8,2276.3,2315.9,2939.2","0.25,0.23,0.39,0.34,0.51","212.5,660.0,870.2,977.4,1144.4,1304.2,1604.2","0.27,0.83,0.72,0.39,0.92,0.44,0.57","14.19,21.14,23.80,26.94,29.92","0.76,0.62,0.29,0.94,0.23",2009,No,0.8003541692597174
COF_4656,c1ccc(cc1)C#N,pts,2D,CN,696.0670429035937,1.7736959448639815,0.568099296745223,29.182173304404376,0.5702463663577326,497.2476514451451,1.5885694249477094,2.909580073654316,6.880365622982076,2.8615676671761516,2.0658575054232857,1.8602818171433664,32.192482944644496,0.4058808399755194,0.3395833793446998,0.4546975948158456,70.50407252909984,6.827592141758815,11.585121419922377,6.840342368410106,4.2428715408088635,"1163.2,2364.9,3088.7,3207.9","0.62,0.65,0.60,0.53","905.6,1229.0,1299.1,1345.2,1527.5,1666.3,1854.6","0.88,0.74,0.41,0.77,0.35,0.67,0.66","6.76,13.00,21.10,25.11,27.03,30.55,32.47,36.81","0.30,0.96,0.33,0.43,0.63,0.94,0.51,0.50",2010,No,0.3998521518338207
COF_4657,c1cc2ccccc2n1,sql,3D,SO3H;COOH;CF3,1619.606785588457,0.1800407650354378,0.9743727280230126,43.72867457302672,0.5853550084929006,333.8355440970388,2.063415891386894,2.257641103073718,5.324499839320055,2.848911785395035,0.1,2.281679214993015,47.37891167728469,0.3863006828620816,0.46755736160896,0.2331117695366802,58.541660116826975,3.5941085137323507,13.094214575400636,8.237958349867283,16.532058444172748,"1295.1,2566.3,3238.3","0.74,0.72,0.21","306.6,493.3,740.3,778.4,970.3,1009.6,1082.2,1377.7,1585.1","0.29,0.25,0.37,0.74,0.23,0.50,0.47,0.62,0.60","7.40,8.83,10.86,13.57,14.22,21.75,29.95,34.23,35.56,36.03","0.64,0.96,0.33,0.72,0.29,0.56,0.31,0.72,0.26,0.89",2023,Yes,0.6099700358928938
COF_4658,c1ccc(cc1)C#N,bor,2D,NH2;COOH;SO3H,2316.1454202248133,2.8995685460902614,0.5204024329441892,30.01169710790372,0.2,459.03686863124176,1.5604892432220625,1.8959652025909908,14.877820060423764,6.8648682585980065,3.323270672484912,1.3875763196815971,5.809016772685225,0.3201070318170917,0.4326972356635402,0.2284146883418161,67.98801351920741,6.641868258258027,10.7632999579898,4.920042132088562,9.686776132456188,"1814.8,1846.5,2318.3,2340.9,3068.9","0.50,0.52,0.86,0.68,0.32","254.8,568.9,888.6,1006.4,1033.4,1279.1,1856.1,1989.1","0.36,0.92,0.53,0.96,0.73,0.77,0.71,0.61","10.25,20.96,30.06","0.98,0.46,0.65",2012,Yes,0.6289675906089868
COF_4659,c1cc2ccccc2n1,sql,2D,CN,450.3329034224174,2.370171392649068,0.332926980960083,37.06325447070081,0.7069089555330901,353.2902437282431,3.2992186159852226,1.8993078530474157,5.271163971630545,1.850828156286073,1.837348540166008,2.0868904086860134,46.595428879291795,0.3975244729683977,0.3702952560185203,0.4495165442103682,72.98072170804708,5.414179880294157,7.836608737109897,7.90757932625542,5.860910348293444,"851.1,1742.7,2331.5,3282.4,3298.8","0.75,0.36,0.80,0.88,0.49","274.7,767.6,1233.7,1315.7,1462.6,1577.9,1586.4,1595.5,1714.4","0.51,0.50,0.96,0.86,0.82,0.23,0.52,0.72,0.26","2.31,4.90,16.96,17.10,25.00,28.26,31.68,36.64,38.61","0.28,0.38,0.96,0.72,0.43,0.74,0.63,0.38,0.49",2005,No,0.5475035848695954
COF_4660,c1ccc(cc1)C(F)(F)F,dia,2D,COOH,2987.549325830418,1.5245276499017573,0.6159042777079693,5.407359884120835,0.5924869191046725,489.35522987956887,2.2216494916792415,3.76743023388342,12.776807402558996,6.883814274630745,3.901612418200278,1.656652136912088,34.86575143825511,0.4652339195844392,0.3728810542946578,0.2470330626095634,59.00410365426601,5.014027301032395,8.962865187381906,7.859298434242319,19.15970542307737,"950.5,1716.5,1739.5,3376.1,3471.7","0.91,0.75,0.83,0.20,0.75","397.0,509.4,805.3,928.6,1047.2,1913.9","0.24,0.57,0.27,0.47,0.76,0.59","10.43,18.56,20.33,23.26,29.48,39.87","0.55,0.74,0.85,0.47,0.86,0.45",2020,No,0.4985845548846171
COF_4661,c1ccc2ccccc2c1,bor,3D,SO3H;OH,4490.364159023707,1.3304502717478883,1.223820854325534,28.1441877061634,0.6595070049013596,416.87829296730706,2.1501875142134934,1.372413932312309,21.05032560366297,8.0,5.510166578884379,2.938539696776714,48.482731948543936,0.4242794547213666,0.499436312065796,0.4021223151674064,72.02607267355913,2.3768302423204286,10.3148622897945,8.946503800240952,6.335730994084997,"1434.4,2979.8,3148.4,3238.6","0.83,0.38,0.97,0.48","363.7,546.2,816.3,980.6,1048.1,1166.3,1307.1,1494.4,1727.0","0.56,0.74,0.24,0.28,0.30,0.76,0.95,0.71,0.38","6.54,11.23,15.72,17.98,18.79,28.29,33.24","0.69,0.41,0.95,0.94,0.56,0.82,0.24",2023,Yes,0.5417509186761723
COF_4662,c1ccncc1,srs,3D,CN;COOH,4204.493790137639,1.4694751718244643,0.6738601896812124,16.635423074780977,0.9,316.7004938621572,1.6867341653643102,0.6660890322674307,19.85586593208519,7.894763832890899,5.359615265182523,2.2575902377588455,24.33715220649828,0.754020932082277,0.5896286419530676,0.4192166514933607,63.656207521368,5.172229405234779,6.946737959303787,9.698388809364417,14.526436304729016,"1152.5,1583.5,1646.3,2752.2,3092.1,3136.8","0.58,0.93,0.50,0.59,0.97,0.85","355.0,711.0,1039.5,1161.4,1307.9,1309.7,1391.6,1797.7,1957.4","0.31,0.41,0.98,0.43,0.41,0.27,0.21,0.29,0.39","3.77,9.42,11.11,13.45,16.13,16.40,22.89,32.56,36.02","0.26,0.31,0.65,0.90,0.68,0.51,0.58,0.85,0.71",2019,No,0.5692169614473308
COF_4663,c1ccc2ccccc2c1,pts,2D,CN;NH2,4307.091291574722,2.978098599426577,0.981738228883418,20.87673654132759,0.4537372171408161,265.1432115913184,2.195600589306298,1.785609331963489,24.259228520213032,8.0,6.0,2.336855947218236,22.924616803471206,0.5983473445821739,0.5310756529511083,0.3478071827444745,68.6742429035484,5.2376200778850635,14.63535103577272,11.78846997007552,0.0,"1924.0,2874.8,3004.2","0.78,0.50,0.43","827.9,1581.3,1760.2,1784.7","0.76,0.30,0.66,0.49","9.54,10.57,25.67","0.24,0.62,0.62",2015,No,0.6138444469345489
COF_4664,c1cc2ccccc2n1,bor,3D,COOH;SO3H;CF3,1764.0552390873884,3.3754439473205085,1.016620589435736,19.36041286213107,0.628363379658809,361.3024433486135,1.8620067024604972,1.6152390752520331,12.813292211853913,5.656920799837471,3.2921764287639785,1.82526223881066,46.46713347952624,0.4248317849345427,0.5578209574683957,0.4912935145784617,72.29331546980225,3.743559831907706,19.686977496255277,14.52493429215076,0.0,"821.3,936.7,1338.8,1531.8,2399.4,2473.7,2860.7","0.80,0.46,0.78,0.98,0.75,0.30,0.23","1006.2,1140.2,1180.4,1203.3,1538.5,1559.5,1807.6,1990.5","0.97,0.87,0.95,0.54,0.43,0.74,0.32,0.66","4.27,4.39,18.05,21.44,21.81,22.41,24.14","0.46,0.37,0.97,0.36,0.79,0.49,0.37",2022,No,0.555310629010443
COF_4665,c1ccc(cc1)O,pts,2D,NH2;SO3H;CF3,2839.921173740517,0.789974215315276,1.2335261446975052,12.262022314858193,0.7622002324191383,379.5989763367723,2.2342215875719083,1.2686658756975462,9.87593409316606,4.4593424701729525,2.5681311293689,1.1369513320849631,46.896762737569624,0.175228761943929,0.4012611532208441,0.1829047411063824,74.15943603897354,4.722788855473833,8.975177243244193,2.7078868348884804,9.43471102741995,"895.5,2184.1,3318.7","0.63,0.35,0.28","485.3,524.6,585.1,616.6,638.0,1498.3,1611.5,1850.6","0.69,0.49,0.45,0.25,0.44,0.29,0.35,0.42","7.94,15.38,26.77","0.31,0.96,0.78",2014,No,0.4422069342973738
COF_4666,c1ccncc1,srs,3D,CN;OH,3397.7762335184752,0.4055233066090844,0.3513044621571026,23.980074698273604,0.8525698334961214,535.4554813134753,3.187792207354667,1.035383654044839,12.588426205727524,5.7991187052836874,4.373836376132326,1.9825979535284712,19.11510689988506,0.4282735360239018,0.3108715024682975,0.2733537272532133,66.19160327829749,5.6500981211172,7.267421550254554,4.150375929804699,16.740501120526062,"866.4,1108.6,2033.0,2334.9,3214.9","0.25,0.60,0.24,0.30,0.23","453.9,485.6,830.0,1649.1","0.45,0.73,0.37,0.70","5.66,8.17,9.71,11.00,13.79,15.05,15.44,24.38,24.56,27.82,37.41","0.70,0.85,0.77,0.37,0.29,0.50,0.49,0.42,0.85,0.65,0.43",2008,No,0.8605570576241661
COF_4667,c1ccc(cc1)O,bor,3D,OH;SO3H,4100.117270619456,3.484319468887373,0.4263764647545782,36.80418403958918,0.4489216722120334,271.8821749322542,2.7365446723085713,1.7472928675407915,21.73358578490291,8.0,5.819689135062415,3.0231642047443312,37.49003274281104,0.6396006252103474,0.7732348536195985,0.580451416532382,57.48073123278465,4.695727539471454,9.761820278818249,6.317342689400105,21.744378259525547,"1073.6,1213.0,1452.1","0.24,0.32,0.22","524.4,544.4,549.2,602.7","0.40,0.62,0.21,0.72","15.85,16.29,23.51,27.19","0.64,0.97,0.33,0.65",2024,Yes,0.2042929834279282
COF_4668,c1ccc2ccccc2c1,ftw,2D,COOH;CN;NH2,4286.201798834343,0.8661187267839275,0.2516441473922517,37.63698482125215,0.4215444088037838,483.33724084007866,2.9609778583606974,0.92568863636749,18.761163629447942,6.441075695938268,4.900458542368019,2.8136996792290105,22.841757675918423,0.5268422847254274,0.5872890215345964,0.3131579409384929,55.04382744898893,4.97028109788778,16.46893061533342,4.889413050272667,18.6275477875172,"1844.5,2256.6,2360.1,2572.6,3340.7","0.98,0.78,0.89,0.92,0.77","271.0,399.1,938.7,1034.7,1166.9,1652.8,1654.4,1770.7","0.94,0.94,0.42,0.85,0.25,0.58,0.60,0.90","7.52,12.74,16.13,30.45,34.45,37.21","0.74,0.88,0.54,0.56,0.75,0.30",2017,Yes,0.451533502994145
COF_4669,c1ccncc1,bor,3D,NH2,3925.0940948828393,0.6477988836151393,0.4506041903560908,33.033404833478734,0.4139170843668709,373.4783235303697,1.9951433625937725,1.331462870192746,16.28672882877462,7.119371890863936,3.481696617935098,1.3619643490571558,35.914521692652,0.4773788330091426,0.4937453280638244,0.325047654623006,61.54022570478848,6.612332785372143,14.311310903652895,13.83522976306656,3.70090084311991,"2951.5,3149.3,3250.4,3396.9","0.69,0.67,0.49,0.85","335.6,1186.8,1989.2","0.98,0.95,0.89","3.61,5.15,5.21,16.40,27.55,31.79,38.11","0.30,0.48,0.30,0.25,0.65,0.53,0.61",2007,No,0.7777413403439082
COF_4670,c1ccc(cc1)C#N,dia,3D,OH,661.697608919223,1.360510917989412,1.2979951526130775,36.12001044208969,0.5942072067719492,323.36095763561195,1.8724599989423885,1.4523351552878996,4.376207780792878,3.2331874728323813,1.3877486815256848,1.1388769446302904,26.242984475995723,0.7248702065246322,0.7941369048189361,0.5144680114480126,66.49967673366017,3.697541746280468,7.110027321559571,9.481896726264203,13.210857472235602,"865.6,1157.5,1620.4,2589.2","0.26,0.63,0.66,0.63","471.4,526.8,871.7,1125.2,1713.5","0.31,0.29,0.48,0.63,0.55","4.55,21.79,25.02,28.47","0.84,0.47,0.93,0.98",2020,No,0.8449124882168643
COF_4671,c1ccc2ccccc2c1,srs,3D,NO2;CN;CF3,4207.84760175256,0.2127355538130554,0.6814122209097754,28.343619791684493,0.7436198508640911,431.3926147359091,1.1105140014827684,1.5450803393908776,19.583399533681888,6.6626574569761345,3.951803963667272,3.3192626587987686,47.41236926443688,0.5452161003441945,0.4772611680967847,0.5422422397409696,72.25515235278164,3.737297825515144,17.168464514982702,14.689724218172248,0.0,"1072.4,2353.9,3185.5","0.59,0.39,0.53","326.6,909.4,1010.5,1401.1,1530.5,1609.3,1925.5","0.81,0.67,0.55,0.94,0.80,0.52,0.57","4.04,4.72,10.92,13.76,15.71,19.84,20.99,29.16,34.23,38.49","0.56,0.55,0.50,0.38,0.80,0.26,0.98,0.90,0.28,0.53",2008,No,0.6862531788570873
COF_4672,c1ccc(cc1)C(F)(F)F,hcb,2D,NH2,957.3593625055048,0.3888236873296318,0.3546639170308273,44.3187259079049,0.4852763419982704,464.3312936265757,3.081993149230976,1.1169593273936935,7.847062793592939,0.6584628737701537,1.0079432605398464,12.23723547262632,44.70011780332834,0.5143565803753498,0.5456428680820014,0.3389010192587836,59.7945270660097,5.884059202563274,8.980221957415393,11.281288239970898,14.059903534040728,"1000.7,1124.2,2162.0,2617.4","0.68,0.64,0.40,0.96","260.2,1197.9,1577.4","0.47,0.29,0.69","2.51,6.30,8.87,11.95,12.82,14.48,27.70,28.46,35.05,35.88,38.20","0.74,0.97,0.66,0.43,0.26,0.50,0.37,0.57,0.74,0.51,0.48",2021,No,0.8637710732301659
COF_4673,c1ccncc1,srs,3D,SO3H;NO2;F,1137.447266036093,1.043372076703555,0.2641246391457476,33.193926545930815,0.337674474141582,310.77731766673816,2.6134408293638725,2.391411183893028,5.882258278607378,2.767841225540877,0.96376757293935,2.2195210414573316,27.82462656875953,0.1905136935971968,0.2715832090837923,0.3836598263197499,72.67860297694078,6.13673655317629,14.168424481315084,11.520696546890738,0.0,"2055.6,2133.4,2436.1","0.56,0.43,0.61","247.7,336.8,772.2,1677.2,1853.9,1873.0","0.72,0.74,0.65,0.52,0.28,0.59","5.66,27.25,33.79,36.91,37.32","0.87,0.80,0.41,0.79,0.34",2024,Yes,0.7638395538096766
COF_4674,c1ccc(cc1)O,pts,3D,COOH;CN,1048.7379224345025,3.1465192431083433,0.5781740806341268,39.30476643063669,0.5017808546787099,247.9518837470554,1.3808815449751752,1.0393739230281798,7.878097412767591,3.740170349907692,1.8892817575340564,2.0711118330171665,32.671705003148254,0.488764911096949,0.5076938371966278,0.2378715591136864,62.92417278914493,2.390561937594311,12.697910393282395,6.858499207107856,15.1288556728705,"874.9,1415.3,1705.5,1829.1,2655.9,3281.4,3300.4","0.87,0.99,0.66,0.45,0.73,0.83,0.72","322.7,709.3,923.5,1249.3,1262.0,1610.1","0.65,0.27,0.24,0.59,0.50,0.21","5.18,5.19,20.42,30.55,35.18,35.63,38.09","0.41,0.88,0.92,0.28,0.26,0.51,0.72",2023,Yes,0.6255737529108322
COF_4675,c1ccc(cc1)O,pts,3D,F;CF3;CN,2963.5396612908394,2.557621234697673,0.5976151387596104,17.805823267929203,0.7866752744092084,306.44294818859026,1.8331788865985752,2.0882679899525427,16.90512956245935,6.063406533218694,4.090334784076594,2.772293456945147,28.09225225601917,0.4810960189347976,0.4684727422812001,0.4319664187146129,57.10230190310791,5.273873945417783,13.03505144261573,6.272834275244254,18.315938433614335,"1349.2,2277.9,2460.6,2558.9,2852.9,3409.3","0.75,0.85,0.76,0.31,0.43,0.38","278.0,523.2,653.0,792.5,857.0,1111.7,1417.0,1450.4,1867.7","0.55,0.63,0.68,0.55,0.24,0.70,0.66,0.55,0.43","21.37,36.28,36.73,37.22","0.39,0.22,0.45,0.29",2017,No,0.5884235829459792
COF_4676,c1ccc(cc1)C#N,hcb,3D,COOH;CN,2158.6542522604313,0.7906785645014869,0.8339124871344596,31.475401053108264,0.4527498884010552,425.7671778800532,2.709242295010375,1.6281033829593214,7.656306643495028,3.1126671962301034,3.7892414043368494,2.033089279375919,48.08889959681988,0.517168195132828,0.4299202870389396,0.3125768658291646,67.59133903273862,4.463713293307804,8.261721970125006,6.255463457960255,13.427762245868308,"1213.7,2304.1,2498.6,3063.9,3173.6","0.43,0.33,0.34,0.43,0.91","402.3,651.9,672.5,825.3,1033.7,1820.1","0.22,0.97,0.21,0.94,0.37,0.33","8.49,22.60,26.01,26.98,29.27,34.55","0.72,0.66,0.52,0.90,0.79,0.55",2022,No,0.6560390878685369
COF_4677,c1ccc2ccccc2c1,pts,3D,CN;CF3;NH2,752.6153764459931,1.006775217234976,0.4942968615757136,5.977938528161926,0.6709333792644292,315.53294108343937,2.0674022063647506,0.7732876309219728,5.35941454655497,2.6322359867698557,1.097204363569647,2.147190392590451,49.44867219668876,0.3369811273806149,0.2884534333223752,0.278664713509177,69.43116285284314,3.9091246055403865,11.2390462212741,6.230492205139716,9.190174115202666,"2406.5,2985.0,3320.3","0.64,0.93,0.96","390.3,452.8,581.7,696.5,861.4,1159.6,1451.6","0.78,0.25,0.59,0.45,0.44,0.49,0.85","10.23,12.72,15.36,17.71,24.46,26.52,35.40","0.48,0.46,0.62,0.24,0.78,0.80,0.37",2020,No,0.6067651654557152
COF_4678,c1ccccc1,pts,2D,NO2;OH,1663.9940723808588,2.0302431474112925,0.2914079457691199,20.17297582869633,0.3102479766554228,353.38135680332,1.8945095670109044,3.940825184565794,11.156553123513186,4.5474642110012224,3.920111836212547,2.490523705455219,27.522731387882335,0.4625807786285968,0.356829749253147,0.1826445965521618,73.12054570473174,6.22330231677344,16.829882566922155,13.146184993612362,0.0,"1241.1,1772.1,2282.1,3179.5","0.78,0.83,0.37,0.38","212.5,1028.0,1695.2,1721.6,1921.0","0.45,1.00,0.42,0.61,0.76","8.23,8.60,26.17","0.44,0.27,0.49",2015,No,0.5599933337698461
COF_4679,c1ccncc1,pts,2D,F;COOH;SO3H,287.3792662381255,0.6428114790286096,0.4837576732251222,9.478159380347684,0.7373134357979952,283.3939983701021,1.7976062999089055,1.8992143236115715,1.943636440795312,0.969607096653834,0.8598397408143429,2.6691426274059333,36.09593198946065,0.5085558502712282,0.595560272525869,0.5347643922348093,72.26218108422034,3.338596110914563,11.048987377540954,5.967302465526339,7.382932961797792,"1678.0,2250.1,3137.0","0.74,0.49,0.56","259.3,366.5,953.0,1481.5,1718.4,1960.1","0.53,0.83,0.26,0.49,0.24,0.47","10.46,18.04,25.75","0.23,0.35,0.30",2005,Yes,0.5348755862432799
